Particle#,Stick Time,Row,Column
517,0.14940905570983887,97,86
518,0.4115941524505615,90,108
519,0.05670499801635742,100,86
520,0.11019301414489746,100,111
521,0.12162494659423828,109,108
522,0.10872387886047363,107,94
523,0.07447695732116699,105,106
524,0.05260300636291504,96,86
525,0.8916430473327637,109,110
526,0.3383359909057617,101,85
527,0.30892181396484375,96,86
528,0.4097769260406494,100,82
529,0.14163684844970703,107,95
530,0.10262084007263184,90,96
531,0.0583500862121582,109,110
532,0.3674008846282959,102,108
533,0.09567999839782715,109,108
534,0.33816099166870117,93,106
535,0.2602849006652832,100,82
536,0.3297140598297119,105,102
537,0.4830210208892822,106,95
538,0.005079030990600586,91,109
539,0.17733192443847656,109,110
540,0.04532289505004883,97,108
541,0.11293482780456543,86,107
542,0.0730588436126709,94,92
543,0.324052095413208,100,84
544,0.44391798973083496,87,106
545,0.10021615028381348,101,82
546,0.07589411735534668,91,108
547,0.50661301612854,107,100
548,0.2707500457763672,97,110
549,0.06167101860046387,102,82
550,0.07809901237487793,89,108
551,0.18963217735290527,90,98
552,0.3813350200653076,102,82
553,0.32238006591796875,87,98
554,0.19773387908935547,96,85
555,0.06360697746276855,91,96
556,0.0983431339263916,91,97
557,0.15404915809631348,86,107
558,0.04816293716430664,101,81
559,0.4305081367492676,107,108
560,0.1595621109008789,87,107
561,0.19100499153137207,95,91
562,0.03469395637512207,100,93
563,0.08552813529968262,108,108
564,0.9084889888763428,98,86
565,0.125654935836792,106,109
566,0.1220541000366211,90,96
567,0.4021871089935303,98,88
568,0.24834394454956055,109,111
569,0.4544098377227783,108,110
570,0.0682229995727539,93,99
571,0.5566408634185791,100,81
572,0.09574699401855469,106,96
573,0.017602920532226562,92,108
574,0.5197160243988037,102,85
575,0.9575889110565186,104,94
576,0.13117599487304688,107,96
577,0.20139503479003906,108,111
578,0.17754697799682617,105,103
579,0.12961387634277344,100,85
580,0.18668317794799805,103,85
581,0.016061067581176758,90,96
582,0.5779240131378174,102,82
583,0.06567502021789551,109,108
584,0.3222382068634033,91,100
585,0.5047619342803955,91,97
586,0.18997812271118164,100,83
587,0.628864049911499,87,106
588,0.19124197959899902,109,111
589,0.20878887176513672,98,111
590,0.11018896102905273,102,83
591,0.1806330680847168,99,111
592,0.07110905647277832,99,108
593,0.20793604850769043,85,107
594,0.39202404022216797,90,97
595,0.12858796119689941,86,98
596,0.33309102058410645,104,103
597,0.16547107696533203,107,109
598,0.02804088592529297,90,96
599,0.10919499397277832,95,84
600,0.09572911262512207,99,83
601,0.04761219024658203,93,93
602,0.10533404350280762,108,111
603,0.2300879955291748,87,107
604,0.05654001235961914,101,111
605,0.0858759880065918,104,85
606,0.2044689655303955,103,96
607,0.1932220458984375,107,108
608,0.18516206741333008,108,110
609,0.24122190475463867,88,100
610,0.019731998443603516,101,80
611,0.07610201835632324,104,86
612,0.11834502220153809,92,93
613,0.18204593658447266,110,107
614,0.21051287651062012,100,82
615,0.2888979911804199,107,111
616,0.050987958908081055,88,101
617,0.33974504470825195,93,108
618,0.10496401786804199,97,108
619,0.09556317329406738,102,89
620,0.05409884452819824,88,102
621,0.1373310089111328,109,110
622,0.1521439552307129,96,90
623,0.16198301315307617,92,96
624,0.03617382049560547,92,109
625,0.1211240291595459,110,107
626,0.29790806770324707,106,109
627,0.12592101097106934,108,111
628,0.10025501251220703,86,99
629,0.09908699989318848,94,91
630,0.10661196708679199,84,107
631,0.027298927307128906,97,85
632,0.15700793266296387,96,88
633,0.9381048679351807,100,83
634,0.08273196220397949,85,98
635,0.023881196975708008,107,105
636,0.4215679168701172,100,80
637,0.1334669589996338,94,92
638,0.0626990795135498,86,106
639,0.009889841079711914,104,84
640,0.14354610443115234,100,79
641,0.07889103889465332,86,105
642,0.04848289489746094,95,87
643,0.0315089225769043,95,85
644,0.9216048717498779,98,110
645,0.19235897064208984,97,102
646,0.21564602851867676,106,111
647,0.0605769157409668,101,80
648,0.03502488136291504,108,96
649,0.17833495140075684,87,106
650,0.10590791702270508,105,85
651,0.4014718532562256,97,85
652,0.13596892356872559,107,111
653,0.12186884880065918,84,108
654,0.2665259838104248,102,81
655,0.33553481101989746,106,111
656,0.04809308052062988,108,110
657,0.22877097129821777,86,97
658,0.1446089744567871,96,87
659,0.11081910133361816,98,83
660,0.11231207847595215,100,112
661,0.8396809101104736,107,111
662,0.5039911270141602,109,108
663,0.064453125,96,84
664,0.0481719970703125,106,109
665,0.023113012313842773,106,102
666,0.17670106887817383,90,96
667,0.07630491256713867,95,92
668,0.08152198791503906,97,108
669,0.02697610855102539,104,83
670,0.11987686157226562,104,86
671,0.24808406829833984,84,108
672,0.3087589740753174,106,94
673,0.032228946685791016,99,79
674,0.20007705688476562,90,109
675,0.04298710823059082,85,99
676,0.12491703033447266,95,85
677,0.2452068328857422,102,80
678,0.08764100074768066,86,98
679,0.32179808616638184,106,105
680,0.048768043518066406,83,107
681,0.06127786636352539,105,84
682,0.10979294776916504,105,94
683,0.06534504890441895,107,105
684,0.06555795669555664,88,107
685,0.31978583335876465,86,106
686,0.01879096031188965,98,82
687,0.3965160846710205,108,97
688,0.36257100105285645,95,91
689,0.5993168354034424,105,106
690,0.2453780174255371,97,84
691,0.1092679500579834,110,106
692,0.36519694328308105,104,82
693,0.27152299880981445,107,94
694,0.1946120262145996,101,80
695,0.43003177642822266,101,111
696,0.2506108283996582,85,98
697,0.07700514793395996,100,113
698,0.4470939636230469,90,103
699,0.11810803413391113,100,78
700,0.2885270118713379,85,107
701,0.030595064163208008,107,110
702,0.7488119602203369,108,108
703,0.12341094017028809,97,84
704,0.05935502052307129,85,97
705,0.20792508125305176,100,77
706,0.029966115951538086,99,111
707,0.7793428897857666,84,106
708,0.14434599876403809,91,109
709,0.1563429832458496,93,96
710,0.3143620491027832,100,82
711,0.13952398300170898,106,110
712,0.7769720554351807,86,96
713,0.029103994369506836,92,93
714,0.08865785598754883,106,85
715,0.15666604042053223,85,98
716,0.702747106552124,88,108
717,0.22533679008483887,106,111
718,0.03896307945251465,97,110
719,0.09774994850158691,106,112
720,0.2918069362640381,104,96
721,0.04792308807373047,83,108
722,0.0917971134185791,109,111
723,0.10037112236022949,103,86
724,0.04518699645996094,100,108
725,0.07788395881652832,109,96
726,0.16353201866149902,84,108
727,0.17084383964538574,106,111
728,0.012149810791015625,99,83
729,0.05438590049743652,104,84
730,0.10402607917785645,85,108
731,0.03646087646484375,100,111
732,0.07943892478942871,103,83
733,0.1154930591583252,105,85
734,0.35506606101989746,106,113
735,0.27826809883117676,104,82
736,0.1084909439086914,98,82
737,0.06752300262451172,107,113
738,0.2828800678253174,88,99
739,0.05021095275878906,88,101
740,0.019001007080078125,109,108
741,0.11515092849731445,85,96
742,0.3026089668273926,106,112
743,0.5675220489501953,85,105
744,0.347275972366333,108,112
745,0.327038049697876,83,109
746,0.36823511123657227,99,78
747,0.0489048957824707,108,110
748,0.052459001541137695,109,111
749,0.07635712623596191,100,110
750,0.07251286506652832,106,96
751,0.37014007568359375,99,82
752,0.4127051830291748,91,109
753,0.04521584510803223,84,105
754,0.04476594924926758,105,83
755,0.4024190902709961,106,113
756,0.0774087905883789,103,82
757,0.4616389274597168,107,85
758,0.6004638671875,84,108
759,0.8771371841430664,85,109
760,0.08357000350952148,109,96
761,0.4212820529937744,87,105
762,0.13510894775390625,89,99
763,0.21712517738342285,94,84
764,0.05749702453613281,86,97
765,0.05059313774108887,99,78
766,0.2658569812774658,98,78
767,0.04647397994995117,85,95
768,0.18283987045288086,107,112
769,0.5988161563873291,98,110
770,0.41472601890563965,99,78
771,0.01292109489440918,99,78
772,0.05727696418762207,110,111
773,0.10515689849853516,100,76
774,0.07303404808044434,97,78
775,0.10837411880493164,84,106
776,0.1684892177581787,85,110
777,0.19350099563598633,86,110
778,0.1869649887084961,107,114
779,0.10361909866333008,101,79
780,0.06227588653564453,100,86
781,0.2705721855163574,100,79
782,0.1327660083770752,99,113
783,0.030636072158813477,105,93
784,0.1178750991821289,84,107
785,0.08436107635498047,106,85
786,0.17929983139038086,107,111
787,0.2557680606842041,108,112
788,0.2367570400238037,102,81
789,0.05828714370727539,99,110
790,0.07305288314819336,106,86
791,0.4581179618835449,105,101
792,0.012933969497680664,82,109
793,0.10779285430908203,106,94
794,0.27601003646850586,107,101
795,0.055145978927612305,100,77
796,0.054049015045166016,82,110
797,0.03676795959472656,100,113
798,0.186845064163208,100,75
799,0.10579299926757812,108,111
800,0.21625900268554688,99,80
801,0.036396026611328125,107,86
802,0.09759688377380371,109,112
803,0.16215109825134277,100,113
804,0.3770451545715332,109,95
805,0.04311800003051758,107,97
806,0.24012207984924316,106,84
807,0.12771320343017578,100,113
808,0.22656989097595215,89,101
809,0.04308891296386719,100,111
810,0.03116297721862793,86,96
811,0.08964991569519043,107,109
812,0.1615898609161377,109,113
813,0.23647403717041016,96,78
814,0.2919039726257324,97,82
815,0.13097715377807617,106,114
816,0.06748294830322266,87,96
817,0.17520904541015625,107,111
818,0.06487107276916504,106,95
819,0.09338593482971191,100,113
820,0.0681300163269043,87,95
821,0.1538681983947754,93,91
822,0.24580597877502441,85,96
823,0.1861860752105713,83,106
824,0.012622833251953125,109,114
825,0.13725590705871582,101,75
826,0.19325900077819824,98,80
827,0.01873302459716797,82,108
828,0.1284029483795166,109,94
